"Raw.Score","Raw.Score.par.","Raw.Score.par.err.","Prob.mod_sev","Prob.sev","wt"
0,-2.06707592571987,1.06274353146899,0,0,29317.1149873163
0,-2.06707592571987,1.06274353146899,0,0,29317.1149873163
0,-2.06707592571987,1.06274353146899,0,0,28130.9095529756
5,0.548053664289366,0.594713922780678,0.92588716215714,0.0128030279265329,7818.27357493526
5,0.548053664289366,0.594713922780678,0.92588716215714,0.0128030279265329,9414.93387442466
8,2.99912396802268,1.06274353146899,0.999081676216665,0.854801905907594,10802.2670874221
3,-0.353257362233696,0.568105240646447,0.470913018181215,4.36895802800041e-05,12943.995245147
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,8662.9092545245
8,2.99912396802268,1.06274353146899,0.999081676216665,0.854801905907594,12436.9718760325
5,0.548053664289366,0.594713922780678,0.92588716215714,0.0128030279265329,8714.1053424092
8,2.99912396802268,1.06274353146899,0.999081676216665,0.854801905907594,8170.55564080634
2,-0.837251888502669,0.618874505859247,0.197928268629064,5.8415150899771e-06,7621.91829440136
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,10423.1420794719
5,0.548053664289366,0.594713922780678,0.92588716215714,0.0128030279265329,3687.94580693069
5,0.548053664289366,0.594713922780678,0.92588716215714,0.0128030279265329,5453.56543821867
0,-2.06707592571987,1.06274353146899,0,0,5789.06738563252
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,6211.13941705317
0,-2.06707592571987,1.06274353146899,0,0,13508.9285010917
2,-0.837251888502669,0.618874505859247,0.197928268629064,5.8415150899771e-06,11332.3748895166
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,14828.2995914312
4,0.0837363761792402,0.563605091403765,0.758597067353739,0.000738475785430182,7035.83051140537
6,1.09734717001465,0.673673597243535,0.981768914559863,0.124016303724354,8900.84496433457
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,8350.62437347688
6,1.09734717001465,0.673673597243535,0.981768914559863,0.124016303724354,10037.2325399177
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,20314.8754432337
8,2.99912396802268,1.06274353146899,0.999081676216665,0.854801905907594,8164.68180343582
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,14438.2555494459
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,11746.1201083247
8,2.99912396802268,1.06274353146899,0.999081676216665,0.854801905907594,9872.90709360622
6,1.09734717001465,0.673673597243535,0.981768914559863,0.124016303724354,9690.63285020685
6,1.09734717001465,0.673673597243535,0.981768914559863,0.124016303724354,9639.87058602132
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,9227.22164075429
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,4625.66749193708
6,1.09734717001465,0.673673597243535,0.981768914559863,0.124016303724354,3369.31130794531
7,1.90092995760454,0.865235467364399,0.994726697551542,0.511707273537534,5989.75512084105
8,2.99912396802268,1.06274353146899,0.999081676216665,0.854801905907594,5040.86054299984
