"Raw.Score","Raw.Score.par.","Raw.Score.par.err.","Prob.mod_sev","Prob.sev","wt"
2,-0.956441860880165,0.497968832804997,0.0977389999217581,6.46236453238913e-09,10814.6748046875
0,-1.97995353539652,0.777509205184237,0,0,4243.8876953125
0,-1.97995353539652,0.777509205184237,0,0,3732.41284179688
3,-0.491988832793342,0.473499354405761,0.351769571172151,2.8656567541141e-07,4982.44140625
0,-1.97995353539652,0.777509205184237,0,0,4243.8876953125
4,-0.0503828040282588,0.469015287018972,0.71136416046039,2.01022457060329e-05,6643.255859375
0,-1.97995353539652,0.777509205184237,0,0,5658.517578125
0,-1.97995353539652,0.777509205184237,0,0,24450.40234375
0,-1.97995353539652,0.777509205184237,0,0,3395.1103515625
0,-1.97995353539652,0.777509205184237,0,0,8382.115234375
0,-1.97995353539652,0.777509205184237,0,0,2985.93041992188
2,-0.956441860880165,0.497968832804997,0.0977389999217581,6.46236453238913e-09,2121.94384765625
6,0.898292833352429,0.532948120822727,0.988413302818234,0.0333526836484767,1532.525390625
3,-0.491988832793342,0.473499354405761,0.351769571172151,2.8656567541141e-07,2121.94384765625
8,2.4791494412603,0.777509205184237,0.999834408994716,0.781226873430222,1680.47509765625
0,-1.97995353539652,0.777509205184237,0,0,13443.80078125
2,-0.956441860880165,0.497968832804997,0.0977389999217581,6.46236453238913e-09,1920.54321289062
3,-0.491988832793342,0.473499354405761,0.351769571172151,2.8656567541141e-07,5987.2255859375
0,-1.97995353539652,0.777509205184237,0,0,8150.13427734375
6,0.898292833352429,0.532948120822727,0.988413302818234,0.0333526836484767,8150.13427734375
7,1.60369503005754,0.669685076101521,0.997883745149362,0.342399756401992,6643.255859375
6,0.898292833352429,0.532948120822727,0.988413302818234,0.0333526836484767,4481.26708984375
3,-0.491988832793342,0.473499354405761,0.351769571172151,2.8656567541141e-07,12260.203125
0,-1.97995353539652,0.777509205184237,0,0,3360.9501953125
2,-0.956441860880165,0.497968832804997,0.0977389999217581,6.46236453238913e-09,6112.6005859375
0,-1.97995353539652,0.777509205184237,0,0,3360.9501953125
0,-1.97995353539652,0.777509205184237,0,0,14929.6513671875
0,-1.97995353539652,0.777509205184237,0,0,2688.76025390625
0,-1.97995353539652,0.777509205184237,0,0,16975.55078125
2,-0.956441860880165,0.497968832804997,0.0977389999217581,6.46236453238913e-09,12225.201171875
8,2.4791494412603,0.777509205184237,0.999834408994716,0.781226873430222,9964.8828125
3,-0.491988832793342,0.473499354405761,0.351769571172151,2.8656567541141e-07,4976.55078125
0,-1.97995353539652,0.777509205184237,0,0,7464.82568359375
0,-1.97995353539652,0.777509205184237,0,0,12225.201171875
