"Raw.Score","Raw.Score.par.","Raw.Score.par.err.","Prob.mod_sev","Prob.sev","wt"
0,-1.98328486924509,0.751949055980269,0,0,4204.68115234375
2,-0.952196715858126,0.504979684602013,0.10236978022779,1.07364878099148e-08,5091.13232421875
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,5091.13232421875
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,200.872009277344
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,251.29231262207
2,-0.952196715858126,0.504979684602013,0.10236978022779,1.07364878099148e-08,174.701873779297
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,154.94563293457
0,-1.98328486924509,0.751949055980269,0,0,117.372459411621
0,-1.98328486924509,0.751949055980269,0,0,128.932846069336
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,145.372360229492
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,167.148971557617
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,145.372360229492
4,0.0703109396273753,0.488424288625962,0.782990792042704,0.000109504257353232,209.104553222656
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,145.372360229492
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,167.148971557617
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,117.372459411621
6,1.03967305872593,0.49718067826371,0.996718819497501,0.0463616296224769,196.672027587891
0,-1.98328486924509,0.751949055980269,0,0,151.705902099609
0,-1.98328486924509,0.751949055980269,0,0,196.672027587891
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,171.049072265625
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,151.705902099609
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,196.672027587891
7,1.61254680811149,0.58934631551071,0.999453108931125,0.327712808687311,257.765747070312
0,-1.98328486924509,0.751949055980269,0,0,290.632019042969
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,257.765747070312
4,0.0703109396273753,0.488424288625962,0.782990792042704,0.000109504257353232,5997.341796875
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,5997.341796875
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,2882.203125
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,7309.13232421875
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,6052.802734375
2,-0.952196715858126,0.504979684602013,0.10236978022779,1.07364878099148e-08,255.189926147461
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,255.189926147461
0,-1.98328486924509,0.751949055980269,0,0,122.344879150391
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,196.844543457031
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,221.943099975586
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,242.859664916992
0,-1.98328486924509,0.751949055980269,0,0,211.219253540039
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,211.219253540039
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,117.372459411621
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,117.372459411621
0,-1.98328486924509,0.751949055980269,0,0,128.361282348633
2,-0.952196715858126,0.504979684602013,0.10236978022779,1.07364878099148e-08,117.372459411621
5,0.553453741198554,0.479172136676242,0.964519434389971,0.00289808204388897,128.361282348633
2,-0.952196715858126,0.504979684602013,0.10236978022779,1.07364878099148e-08,192.623718261719
4,0.0703109396273753,0.488424288625962,0.782990792042704,0.000109504257353232,192.623718261719
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,148.58317565918
0,-1.98328486924509,0.751949055980269,0,0,192.623718261719
0,-1.98328486924509,0.751949055980269,0,0,167.528182983398
0,-1.98328486924509,0.751949055980269,0,0,192.623718261719
2,-0.952196715858126,0.504979684602013,0.10236978022779,1.07364878099148e-08,292.786773681641
5,0.553453741198554,0.479172136676242,0.964519434389971,0.00289808204388897,292.786773681641
4,0.0703109396273753,0.488424288625962,0.782990792042704,0.000109504257353232,4093.6396484375
2,-0.952196715858126,0.504979684602013,0.10236978022779,1.07364878099148e-08,4093.6396484375
6,1.03967305872593,0.49718067826371,0.996718819497501,0.0463616296224769,4093.6396484375
2,-0.952196715858126,0.504979684602013,0.10236978022779,1.07364878099148e-08,4093.6396484375
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,4752.22021484375
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,7660.42431640625
0,-1.98328486924509,0.751949055980269,0,0,6470.4306640625
4,0.0703109396273753,0.488424288625962,0.782990792042704,0.000109504257353232,5379.400390625
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,3436.98071289062
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,3436.98071289062
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,3436.98071289062
0,-1.98328486924509,0.751949055980269,0,0,160.785354614258
0,-1.98328486924509,0.751949055980269,0,0,160.785354614258
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,160.785354614258
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,124.024185180664
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,139.837814331055
4,0.0703109396273753,0.488424288625962,0.782990792042704,0.000109504257353232,160.785354614258
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,9549.046875
1,-1.54092833698661,0.586254115847236,0.0180154020479553,2.81124490353335e-09,5565.05517578125
5,0.553453741198554,0.479172136676242,0.964519434389971,0.00289808204388897,6213.0927734375
5,0.553453741198554,0.479172136676242,0.964519434389971,0.00289808204388897,2826.08349609375
6,1.03967305872593,0.49718067826371,0.996718819497501,0.0463616296224769,2364.94262695312
3,-0.431045122159752,0.496046309162318,0.405013457108413,1.66024165793033e-06,3131.7412109375
6,1.03967305872593,0.49718067826371,0.996718819497501,0.0463616296224769,3131.7412109375
